roof_type,roof_shape,roof_deck_attachment,roof_deck_attachment_label,roof_wall_connection,size_bucket,min_roof_sqft,max_roof_sqft,occupation_code,occupation,roof_type_base_person_hours_per_sqft,shape_factor,deck_attachment_factor,wall_connection_factor,occupation_labor_share,scenario_total_base_person_hours_per_sqft,base_person_hours_per_sqft,startup_total_person_hours,startup_person_hours,source_id,evidence_type,confidence,calibration_status,notes
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,47-2061,Construction Laborers,0.1,1.15,1.15,1.08,0.2,0.14283,0.028566,24.0,4.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,11-9021,Construction Managers,0.1,1.15,1.15,1.08,0.05,0.14283,0.0071415,24.0,1.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,13-1051,Cost Estimators,0.1,1.15,1.15,1.08,0.03,0.14283,0.0042849,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.08,0.07,0.14283,0.0099981,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.08,0.04,0.14283,0.0057132,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.08,0.01,0.14283,0.0014283,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,11-3061,Purchasing Managers,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,small,0,1499.0,47-2181,Roofers,0.1,1.15,1.15,1.08,0.55,0.14283,0.0785565,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.15,1.08,0.01,0.14283,0.0014283,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,47-2061,Construction Laborers,0.1,1.15,1.15,1.08,0.2,0.14283,0.028566,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,11-9021,Construction Managers,0.1,1.15,1.15,1.08,0.05,0.14283,0.0071415,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,13-1051,Cost Estimators,0.1,1.15,1.15,1.08,0.03,0.14283,0.0042849,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.08,0.07,0.14283,0.0099981,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.08,0.04,0.14283,0.0057132,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.08,0.01,0.14283,0.0014283,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,11-3061,Purchasing Managers,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,medium,1500,3000.0,47-2181,Roofers,0.1,1.15,1.15,1.08,0.55,0.14283,0.0785565,16.0,8.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.15,1.08,0.01,0.14283,0.0014283,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,47-2061,Construction Laborers,0.1,1.15,1.15,1.08,0.2,0.14283,0.028566,12.0,2.4,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,11-9021,Construction Managers,0.1,1.15,1.15,1.08,0.05,0.14283,0.0071415,12.0,0.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,13-1051,Cost Estimators,0.1,1.15,1.15,1.08,0.03,0.14283,0.0042849,12.0,0.36,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.08,0.07,0.14283,0.0099981,12.0,0.84,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.08,0.04,0.14283,0.0057132,12.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.08,0.01,0.14283,0.0014283,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,11-3061,Purchasing Managers,0.1,1.15,1.15,1.08,0.02,0.14283,0.0028566,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",strap,large,3001,,47-2181,Roofers,0.1,1.15,1.15,1.08,0.55,0.14283,0.0785565,12.0,6.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,47-2061,Construction Laborers,0.1,1.15,1.15,1.0,0.2,0.13225,0.02645,24.0,4.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,11-9021,Construction Managers,0.1,1.15,1.15,1.0,0.05,0.13225,0.0066125,24.0,1.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,13-1051,Cost Estimators,0.1,1.15,1.15,1.0,0.03,0.13225,0.0039675,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.0,0.07,0.13225,0.0092575,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.0,0.04,0.13225,0.00529,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,11-3061,Purchasing Managers,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,small,0,1499.0,47-2181,Roofers,0.1,1.15,1.15,1.0,0.55,0.13225,0.0727375,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,47-2061,Construction Laborers,0.1,1.15,1.15,1.0,0.2,0.13225,0.02645,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,11-9021,Construction Managers,0.1,1.15,1.15,1.0,0.05,0.13225,0.0066125,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,13-1051,Cost Estimators,0.1,1.15,1.15,1.0,0.03,0.13225,0.0039675,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.0,0.07,0.13225,0.0092575,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.0,0.04,0.13225,0.00529,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,11-3061,Purchasing Managers,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,medium,1500,3000.0,47-2181,Roofers,0.1,1.15,1.15,1.0,0.55,0.13225,0.0727375,16.0,8.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,47-2061,Construction Laborers,0.1,1.15,1.15,1.0,0.2,0.13225,0.02645,12.0,2.4,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,11-9021,Construction Managers,0.1,1.15,1.15,1.0,0.05,0.13225,0.0066125,12.0,0.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,47-4011,Construction and Building Inspectors,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,13-1051,Cost Estimators,0.1,1.15,1.15,1.0,0.03,0.13225,0.0039675,12.0,0.36,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.15,1.0,0.07,0.13225,0.0092575,12.0,0.84,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.15,1.0,0.04,0.13225,0.00529,12.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,41-3021,Insurance Sales Agents,0.1,1.15,1.15,1.0,0.01,0.13225,0.0013225,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,11-3061,Purchasing Managers,0.1,1.15,1.15,1.0,0.02,0.13225,0.002645,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,6d_8d_mix_6in_6in,"6d/8d mix @ 6""/6""",toe_nail,large,3001,,47-2181,Roofers,0.1,1.15,1.15,1.0,0.55,0.13225,0.0727375,12.0,6.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.05,1.08,0.01,0.13041,0.0013041,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-2061,Construction Laborers,0.1,1.15,1.05,1.08,0.2,0.13041,0.026082,24.0,4.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,11-9021,Construction Managers,0.1,1.15,1.05,1.08,0.05,0.13041,0.0065205,24.0,1.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.05,1.08,0.02,0.13041,0.0026082,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,13-1051,Cost Estimators,0.1,1.15,1.05,1.08,0.03,0.13041,0.0039123,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.05,1.08,0.07,0.13041,0.0091287,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.05,1.08,0.04,0.13041,0.0052164,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,41-3021,Insurance Sales Agents,0.1,1.15,1.05,1.08,0.01,0.13041,0.0013041,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,11-3061,Purchasing Managers,0.1,1.15,1.05,1.08,0.02,0.13041,0.0026082,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-2181,Roofers,0.1,1.15,1.05,1.08,0.55,0.13041,0.0717255,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.1,1.15,1.05,1.08,0.01,0.13041,0.0013041,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-2061,Construction Laborers,0.1,1.15,1.05,1.08,0.2,0.13041,0.026082,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,11-9021,Construction Managers,0.1,1.15,1.05,1.08,0.05,0.13041,0.0065205,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.1,1.15,1.05,1.08,0.02,0.13041,0.0026082,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,13-1051,Cost Estimators,0.1,1.15,1.05,1.08,0.03,0.13041,0.0039123,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.1,1.15,1.05,1.08,0.07,0.13041,0.0091287,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
slate,hip,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.1,1.15,1.05,1.08,0.04,0.13041,0.0052164,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
